Theme,Count
"PROTEST,788",1
"PROTEST,2037",1
"NATURAL_DISASTER_SEVERE_COLD,1357",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,481",1
"PROTEST,923",1
"PROTEST,1094",1
"PROTEST,1563",1
"NATURAL_DISASTER_SEVERE_COLD,2162",1
"NATURAL_DISASTER_SEVERE_COLD,2357",1
"PROTEST,1747",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,2230",1
"ECON_ELECTRICALDEMAND,65",1
"ECON_ELECTRICALDEMAND,288",1
"ECON_ELECTRICALDEMAND,382",1
"ECON_ELECTRICALDEMAND,634",1
"ECON_ELECTRICALDEMAND,752",1
"ECON_ELECTRICALDEMAND,852",1
"ECON_ELECTRICALDEMAND,988",1
"ECON_ELECTRICALDEMAND,1034",1
"ECON_ELECTRICALDEMAND,1191",1
"ECON_ELECTRICALDEMAND,1257",1
"ECON_ELECTRICALDEMAND,2293",1
"WB_1703_POWER_DISTRIBUTION,183",1
"WB_508_POWER_SYSTEMS,183",1
"WB_507_ENERGY_AND_EXTRACTIVES,183",1
"PROTEST,506",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,434",1
"CRISISLEX_O01_WEATHER,2687",1
"ECON_ELECTRICALDEMAND,59",1
"ECON_ELECTRICALDEMAND,282",1
"ECON_ELECTRICALDEMAND,376",1
"ECON_ELECTRICALDEMAND,628",1
"ECON_ELECTRICALDEMAND,746",1
"ECON_ELECTRICALDEMAND,846",1
"ECON_ELECTRICALDEMAND,982",1
"ECON_ELECTRICALDEMAND,1028",1
"ECON_ELECTRICALDEMAND,1185",1
"ECON_ELECTRICALDEMAND,1251",1
"ECON_ELECTRICALDEMAND,2287",1
"WB_1703_POWER_DISTRIBUTION,177",1
"WB_508_POWER_SYSTEMS,177",1
"WB_507_ENERGY_AND_EXTRACTIVES,177",1
"PROTEST,898",1
"PROTEST,1476",1
"WB_1627_ENERGY_SUBSIDIES,1801",1
"WB_1629_ELECTRICITY_SUBSIDIES,1801",1
"NATURAL_DISASTER_SEVERE_COLD,1063",1
"NATURAL_DISASTER_SEVERE_COLD,1912",1
"PROTEST,674",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,695",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,902",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1132",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1371",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1518",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1653",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1788",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,2119",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,2575",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,3034",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,3819",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,3998",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,4049",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,4667",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,4751",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,5064",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,5198",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,9310",1
"PROTEST,348",1
"PROTEST,536",1
"PROTEST,742",1
"PROTEST,1733",1
"PROTEST,2298",1
"PROTEST,2659",1
"WB_507_ENERGY_AND_EXTRACTIVES,912",1
"WB_507_ENERGY_AND_EXTRACTIVES,951",1
"PROTEST,2006",1
"CRISISLEX_O01_WEATHER,1208",1
"PROTEST,138",1
"PROTEST,316",1
"WB_507_ENERGY_AND_EXTRACTIVES,408",1
"WB_507_ENERGY_AND_EXTRACTIVES,1265",1
"CRISISLEX_T04_INFRASTRUCTURE,2722",1
"PROTEST,322",1
"CRISISLEX_O01_WEATHER,931",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,7042",1
"CRISISLEX_O01_WEATHER,1963",1
"NATURAL_DISASTER_SEVERE_COLD,1035",1
"PROTEST,1484",1
"WB_507_ENERGY_AND_EXTRACTIVES,133",1
"PROTEST,2003",1
"PROTEST,471",1
"WB_667_ICT_INFRASTRUCTURE,132",1
"WB_667_ICT_INFRASTRUCTURE,1302",1
"WB_667_ICT_INFRASTRUCTURE,1350",1
"WB_667_ICT_INFRASTRUCTURE,2205",1
"WB_667_ICT_INFRASTRUCTURE,2467",1
"WB_667_ICT_INFRASTRUCTURE,2587",1
"WB_667_ICT_INFRASTRUCTURE,2952",1
"WB_669_SOFTWARE_INFRASTRUCTURE,132",1
"WB_669_SOFTWARE_INFRASTRUCTURE,1302",1
"WB_669_SOFTWARE_INFRASTRUCTURE,1350",1
"WB_669_SOFTWARE_INFRASTRUCTURE,2205",1
"WB_669_SOFTWARE_INFRASTRUCTURE,2467",1
"WB_669_SOFTWARE_INFRASTRUCTURE,2587",1
"WB_669_SOFTWARE_INFRASTRUCTURE,2952",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1664",1
"PROTEST,1227",1
"PROTEST,2077",1
"TAX_DISEASE_COMMON_COLD,620",1
"WB_507_ENERGY_AND_EXTRACTIVES,2249",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,218",1
"PROTEST,1821",1
"WB_507_ENERGY_AND_EXTRACTIVES,1822",1
"WB_2026_PREVENTION,426",1
"NATURAL_DISASTER_FREEZING_TEMPERATURES,1475",1
"PROTEST,700",1
"PROTEST,2627",1
"PROTEST,2956",1
"NATURAL_DISASTER_SEVERE_COLD,1197",1
"NATURAL_DISASTER_SEVERE_COLD,322",1
"NATURAL_DISASTER_SEVERE_COLD,568",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,1698",1
"WB_507_ENERGY_AND_EXTRACTIVES,2456",1
"WB_507_ENERGY_AND_EXTRACTIVES,2719",1
"WB_507_ENERGY_AND_EXTRACTIVES,3049",1
"ECON_ELECTRICALDEMAND,93",1
"ECON_ELECTRICALDEMAND,216",1
"ECON_ELECTRICALDEMAND,285",1
"ECON_ELECTRICALDEMAND,366",1
"ECON_ELECTRICALDEMAND,495",1
"ECON_ELECTRICALDEMAND,541",1
"ECON_ELECTRICALDEMAND,700",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,58",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,485",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,9895",1
"ECON_ELECTRICALDEMAND,615",1
"ECON_ELECTRICALDEMAND,774",1
"ECON_ELECTRICALDEMAND,1746",1
"ECON_ELECTRICALDEMAND,1927",1
"ECON_ELECTRICALDEMAND,2057",1
"ECON_ELECTRICALDEMAND,2184",1
"ECON_ELECTRICALDEMAND,2328",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,4240",1
"WB_507_ENERGY_AND_EXTRACTIVES,2451",1
"PROTEST,936",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,1355",1
"WB_507_ENERGY_AND_EXTRACTIVES,244",1
"CRISISLEX_O01_WEATHER,1344",1
"PROTEST,1868",1
"PROTEST,2706",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1430",1
"TAX_FOODSTAPLES_WHEAT,4259",1
"ECON_ELECTRICALGENERATION,2909",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,3612",1
"WB_507_ENERGY_AND_EXTRACTIVES,2805",1
"WB_525_RENEWABLE_ENERGY,2805",1
"ENV_WINDPOWER,2898",1
"WB_529_WIND_ENERGY,2898",1
"PROTEST,113",1
"CRISISLEX_T04_INFRASTRUCTURE,846",1
"CRISISLEX_T04_INFRASTRUCTURE,3062",1
"WB_667_ICT_INFRASTRUCTURE,4453",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,10031",1
"CRISISLEX_T04_INFRASTRUCTURE,848",1
"TAX_FOODSTAPLES_WHEAT,761",1
"PROTEST,665",1
"PROTEST,1432",1
"CRISISLEX_T04_INFRASTRUCTURE,1092",1
"PROTEST,1202",1
"CRISISLEX_O01_WEATHER,71",1
"PROTEST,379",1
"NATURAL_DISASTER_SEVERE_COLD,1395",1
"WB_2026_PREVENTION,1774",1
"WB_2026_PREVENTION,4090",1
"WB_507_ENERGY_AND_EXTRACTIVES,1438",1
"WB_507_ENERGY_AND_EXTRACTIVES,1487",1
"WB_507_ENERGY_AND_EXTRACTIVES,1515",1
"WB_507_ENERGY_AND_EXTRACTIVES,1569",1
"NATURAL_DISASTER_SEVERE_COLD,745",1
"PROTEST,187",1
"PROTEST,1691",1
"PROTEST,827",1
"PROTEST,718",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,532",1
"WB_2026_PREVENTION,1068",1
"WB_2026_PREVENTION,2824",1
"NATURAL_DISASTER_FREEZING_TEMPERATURES,169",1
"WB_507_ENERGY_AND_EXTRACTIVES,1140",1
"PROTEST,2325",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,270",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,337",1
"PROTEST,2606",1
"CRISISLEX_O01_WEATHER,4244",1
"PROTEST,443",1
"PROTEST,3230",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,486",1
"CRISISLEX_T04_INFRASTRUCTURE,182",1
"WB_533_ENERGY_EFFICIENCY,1740",1
"ECON_ELECTRICALGENERATION,1545",1
"WB_507_ENERGY_AND_EXTRACTIVES,1677",1
"WB_2026_PREVENTION,256",1
"PROTEST,1857",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,2968",1
"WB_507_ENERGY_AND_EXTRACTIVES,701",1
"CRISISLEX_O01_WEATHER,6749",1
"WB_2026_PREVENTION,5535",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,7936",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,7980",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,8438",1
"PROTEST,7217",1
"PROTEST,7538",1
"CRISISLEX_T04_INFRASTRUCTURE,6791",1
"NATURAL_DISASTER_SEVERE_COLD,1577",1
"CRISISLEX_T04_INFRASTRUCTURE,225",1
"CRISISLEX_T04_INFRASTRUCTURE,778",1
"CRISISLEX_T04_INFRASTRUCTURE,1232",1
"CRISISLEX_T04_INFRASTRUCTURE,1770",1
"PROTEST,173",1
"PROTEST,297",1
"PROTEST,1688",1
"PROTEST,2267",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,2682",1
"WB_2026_PREVENTION,152",1
"WB_667_ICT_INFRASTRUCTURE,1031",1
"WB_669_SOFTWARE_INFRASTRUCTURE,1031",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1140",1
"PROTEST,867",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1292",1
"CRISISLEX_T04_INFRASTRUCTURE,3402",1
"CRISISLEX_O01_WEATHER,1462",1
"PROTEST,1554",1
"PROTEST,1601",1
"WB_667_ICT_INFRASTRUCTURE,45",1
"WB_667_ICT_INFRASTRUCTURE,2251",1
"WB_669_SOFTWARE_INFRASTRUCTURE,45",1
"WB_669_SOFTWARE_INFRASTRUCTURE,2251",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,414",1
"PROTEST,1309",1
"WB_507_ENERGY_AND_EXTRACTIVES,1441",1
"WB_350_FINANCIAL_INFRASTRUCTURE_AND_REMITTANCES,94",1
"WB_351_PAYMENT_AND_MARKET_INFRASTRUCTURE,94",1
"PROTEST,1071",1
"PROTEST,1293",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,1707",1
"WB_667_ICT_INFRASTRUCTURE,2040",1
"WB_667_ICT_INFRASTRUCTURE,2436",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1574",1
"WB_507_ENERGY_AND_EXTRACTIVES,1021",1
"PROTEST,2030",1
"WB_507_ENERGY_AND_EXTRACTIVES,2484",1
"PROTEST,3363",1
"PROTEST,233",1
"PROTEST,691",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,1460",1
"CRISISLEX_T04_INFRASTRUCTURE,164",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,2666",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,3537",1
"PROTEST,568",1
"PROTEST,1135",1
"PROTEST,1872",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,481",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,306",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,532",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,3019",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,25",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,373",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,563",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,846",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,962",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,2494",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,3583",1
"WB_507_ENERGY_AND_EXTRACTIVES,3456",1
"WB_507_ENERGY_AND_EXTRACTIVES,2741",1
"PROTEST,34",1
"TAX_FOODSTAPLES_WHEAT,1914",1
"TAX_FOODSTAPLES_WHEAT,2159",1
"NATURAL_DISASTER_SEVERE_COLD,2003",1
"CRISISLEX_O01_WEATHER,519",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1249",1
"CRISISLEX_O01_WEATHER,4969",1
"TAX_FOODSTAPLES_WHEAT,1651",1
"TAX_FOODSTAPLES_WHEAT,5362",1
"TAX_FOODSTAPLES_WHEAT,5459",1
"CRISISLEX_O01_WEATHER,4082",1
"NATURAL_DISASTER_SEVERE_COLD,25",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,72",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1153",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,3361",1
"PROTEST,2797",1
"PROTEST,4218",1
"CRISISLEX_T04_INFRASTRUCTURE,2023",1
"WB_2026_PREVENTION,2788",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,466",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,2535",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,2639",1
"WB_507_ENERGY_AND_EXTRACTIVES,4815",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,7744",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,984",1
"WB_667_ICT_INFRASTRUCTURE,5543",1
"WB_667_ICT_INFRASTRUCTURE,5604",1
"WB_507_ENERGY_AND_EXTRACTIVES,1040",1
"NATURAL_DISASTER_COLD_SPELL,195",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,2641",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,2080",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,2800",1
"PROTEST,284",1
"NATURAL_DISASTER_SEVERE_COLD,851",1
"NATURAL_DISASTER_SEVERE_COLD,1423",1
"CRISISLEX_O01_WEATHER,365",1
"PROTEST,1416",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,2367",1
"NATURAL_DISASTER_SEVERE_COLD,1792",1
"CRISISLEX_O01_WEATHER,1117",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,603",1
"CRISISLEX_O01_WEATHER,2400",1
"PROTEST,930",1
"CRISISLEX_T04_INFRASTRUCTURE,822",1
"PROTEST,367",1
"PROTEST,404",1
"PROTEST,422",1
"PROTEST,456",1
"PROTEST,994",1
"PROTEST,1047",1
"PROTEST,1065",1
"PROTEST,1102",1
"PROTEST,1154",1
"PROTEST,1649",1
"PROTEST,1667",1
"PROTEST,1704",1
"PROTEST,2089",1
"PROTEST,2490",1
"PROTEST,2508",1
"PROTEST,2545",1
"PROTEST,2563",1
"PROTEST,2597",1
"WB_1627_ENERGY_SUBSIDIES,2071",1
"WB_1629_ELECTRICITY_SUBSIDIES,2071",1
"NATURAL_DISASTER_SEVERE_COLD,1009",1
"NATURAL_DISASTER_SEVERE_COLD,2182",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,2331",1
"PROTEST,228",1
"WB_507_ENERGY_AND_EXTRACTIVES,1284",1
"NATURAL_DISASTER_FREEZING_TEMPERATURES,118",1
"WB_1627_ENERGY_SUBSIDIES,1870",1
"WB_1629_ELECTRICITY_SUBSIDIES,1870",1
"NATURAL_DISASTER_SEVERE_COLD,1130",1
"NATURAL_DISASTER_SEVERE_COLD,1981",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,1911",1
"WB_507_ENERGY_AND_EXTRACTIVES,1402",1
"CRISISLEX_O01_WEATHER,1868",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,438",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,221",1
"WB_525_RENEWABLE_ENERGY,1078",1
"WB_528_SOLAR_ENERGY,1078",1
"WB_667_ICT_INFRASTRUCTURE,1033",1
"WB_507_ENERGY_AND_EXTRACTIVES,6901",1
"WB_525_RENEWABLE_ENERGY,6901",1
"CRISISLEX_T04_INFRASTRUCTURE,338",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,7687",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,503",1
"WB_507_ENERGY_AND_EXTRACTIVES,1048",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,66",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,474",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,699",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1069",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1517",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1619",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,77",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1908",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1997",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,3541",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,3608",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,3670",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,3758",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,4017",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,4395",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,4530",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,4875",1
"PROTEST,562",1
"PROTEST,1312",1
"ECON_ELECTRICALDEMAND,61",1
"ECON_ELECTRICALDEMAND,284",1
"ECON_ELECTRICALDEMAND,630",1
"ECON_ELECTRICALDEMAND,748",1
"ECON_ELECTRICALDEMAND,848",1
"ECON_ELECTRICALDEMAND,984",1
"ECON_ELECTRICALDEMAND,1030",1
"ECON_ELECTRICALDEMAND,1187",1
"ECON_ELECTRICALDEMAND,1253",1
"ECON_ELECTRICALDEMAND,2289",1
"WB_1703_POWER_DISTRIBUTION,179",1
"WB_508_POWER_SYSTEMS,179",1
"WB_507_ENERGY_AND_EXTRACTIVES,179",1
"PROTEST,130",1
"PROTEST,1450",1
"WB_667_ICT_INFRASTRUCTURE,22496",1
"WB_669_SOFTWARE_INFRASTRUCTURE,22496",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,344",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,11291",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,11720",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,17824",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,18021",1
"PROTEST,660",1
"PROTEST,264",1
"PROTEST,2305",1
"PROTEST,2631",1
"NATURAL_DISASTER_BITTER_COLD,1338",1
"WB_507_ENERGY_AND_EXTRACTIVES,1071",1
"PROTEST,3217",1
"WB_507_ENERGY_AND_EXTRACTIVES,7075",1
"WB_525_RENEWABLE_ENERGY,7075",1
"CRISISLEX_T04_INFRASTRUCTURE,502",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,7861",1
"PROTEST,188",1
"PROTEST,394",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,901",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,7397",1
"WB_667_ICT_INFRASTRUCTURE,1251",1
"WB_507_ENERGY_AND_EXTRACTIVES,1276",1
"PROTEST,686",1
"PROTEST,919",1
"CRISISLEX_T04_INFRASTRUCTURE,991",1
"PROTEST,1809",1
"WB_507_ENERGY_AND_EXTRACTIVES,3287",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,70",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,203",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,377",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,522",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,703",1
"TAX_FOODSTAPLES_WHEAT,953",1
"CRISISLEX_T04_INFRASTRUCTURE,996",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,2070",1
"PROTEST,1018",1
"WB_507_ENERGY_AND_EXTRACTIVES,1336",1
"PROTEST,902",1
"PROTEST,976",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,1321",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1903",1
"WB_507_ENERGY_AND_EXTRACTIVES,5967",1
"PROTEST,271",1
"PROTEST,1929",1
"PROTEST,2153",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1225",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,2049",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,2571",1
"PROTEST,549",1
"PROTEST,755",1
"PROTEST,76",1
"PROTEST,753",1
"PROTEST,11",1
"PROTEST,629",1
"PROTEST,1677",1
"CRISISLEX_T04_INFRASTRUCTURE,88",1
"CRISISLEX_T04_INFRASTRUCTURE,229",1
"PROTEST,355",1
"PROTEST,1724",1
"PROTEST,1948",1
"PROTEST,886",1
"PROTEST,1233",1
"WB_667_ICT_INFRASTRUCTURE,1074",1
"WB_669_SOFTWARE_INFRASTRUCTURE,1074",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,587",1
"WB_2026_PREVENTION,948",1
"WB_2026_PREVENTION,3847",1
"TAX_FOODSTAPLES_WHEAT,869",1
"PROTEST,207",1
"PROTEST,265",1
"WB_2026_PREVENTION,684",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,663",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1808",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1934",1
"PROTEST,767",1
"NATURAL_DISASTER_SEVERE_COLD,188",1
"NATURAL_DISASTER_SEVERE_COLD,228",1
"NATURAL_DISASTER_SEVERE_COLD,1943",1
"NATURAL_DISASTER_SEVERE_COLD,2138",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,653",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,841",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,2829",1
"WB_507_ENERGY_AND_EXTRACTIVES,6008",1
"WB_2026_PREVENTION,1015",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,903",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1274",1
"PROTEST,733",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,2252",1
"PROTEST,1969",1
"PROTEST,2193",1
"PROTEST,1400",1
"CRISISLEX_O01_WEATHER,1582",1
"PROTEST,684",1
"PROTEST,1744",1
"PROTEST,1966",1
"PROTEST,7955",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,2545",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,156",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1201",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,2079",1
"CRISISLEX_T04_INFRASTRUCTURE,427",1
"WB_507_ENERGY_AND_EXTRACTIVES,1942",1
"CRISISLEX_T04_INFRASTRUCTURE,1269",1
"NATURAL_DISASTER_EXTREME_WEATHER,1450",1
"CRISISLEX_O01_WEATHER,1450",1
"PROTEST,143",1
"PROTEST,1553",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,159",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,851",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1213",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,2091",1
"PROTEST,1646",1
"WB_2026_PREVENTION,1575",1
"CRISISLEX_T04_INFRASTRUCTURE,670",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,2516",1
"CRISISLEX_T04_INFRASTRUCTURE,598",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,2017",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,113",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1436",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1730",1
"WB_2026_PREVENTION,1039",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1084",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1911",1
"PROTEST,156",1
"WB_507_ENERGY_AND_EXTRACTIVES,820",1
"NATURAL_DISASTER_EXTREME_WEATHER,2000",1
"CRISISLEX_O01_WEATHER,2000",1
"PROTEST,560",1
"PROTEST,798",1
"PROTEST,1538",1
"WB_2026_PREVENTION,9118",1
"WB_350_FINANCIAL_INFRASTRUCTURE_AND_REMITTANCES,3112",1
"WB_351_PAYMENT_AND_MARKET_INFRASTRUCTURE,3112",1
"PROTEST,94",1
"CRISISLEX_T04_INFRASTRUCTURE,1321",1
"CRISISLEX_T04_INFRASTRUCTURE,1894",1
"CRISISLEX_T04_INFRASTRUCTURE,3663",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,14",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,330",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1022",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1401",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1607",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1714",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,8850",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,15052",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,39837",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,3652",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,4951",1
"WB_2026_PREVENTION,6237",1
"CRISISLEX_O01_WEATHER,1200",1
"WB_667_ICT_INFRASTRUCTURE,3332",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1987",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,3329",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,3599",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,3880",1
"PROTEST,373",1
"NATURAL_DISASTER_EXTREME_WEATHER,2228",1
"CRISISLEX_O01_WEATHER,2228",1
"PROTEST,1000",1
"PROTEST,2357",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1018",1
"WB_507_ENERGY_AND_EXTRACTIVES,690",1
"NATURAL_DISASTER_EXTREME_WEATHER,1782",1
"CRISISLEX_O01_WEATHER,1782",1
"WB_2026_PREVENTION,1036",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,1336",1
"PROTEST,10833",1
"CRISISLEX_O01_WEATHER,22679",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,396",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,16312",1
"WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,16741",1
"WB_1803_TRANSPORT_INFRASTRUCTURE,14041",1
